createdAt,location,following,followers,totaltweets,retweetcount,text
2020-04-15 07:34:31,"Shaker Heights, OH",8242,5459,30353,2,RT @NaviAvatar1: Dow up 558 $AAPL $AMZN $NFLX $ROKU $TSLA $BABA $MSFT $SPY $QQQ https://t.co/nSQd2qGBxI
2020-04-15 07:33:51,tk@kirkkapital.dk +45 31139452,167,2935,6987,0,"Corona has been the ""perfect"" storm for $NFLX and $AMZN, less so for $AAPL and $GOOG, and $FB is underperforming S&amp;P500. https://t.co/qKM4UKwR4U"
2020-04-15 07:31:48,"Burlingame, CA",6603,5980,73653,336,"RT @vincent13031925: Biggest mistakes of the century:

From before,

Apple $AAPL is only a PC maker

Amazon $AMZN is only a bookstore 

Goo…"
2020-04-15 07:23:52,,314,57,2487,3,RT @ErnestMEdsel1: Reason #872 why India Tech killed $BA Boeing in #737Max software crashes. You get what you $9/hr pay for at #H1B defecti…
2020-04-15 07:22:31,,33,24,421,6,RT @alert_options: Optionbulls at it again. Be careful guys. $aapl $amzn $nflx $googl $fb $tsla $msft $spx here’s prof that optionbulls is…
2020-04-15 07:16:15,"Montréal, Québec",343,240,3599,336,"RT @vincent13031925: Biggest mistakes of the century:

From before,

Apple $AAPL is only a PC maker

Amazon $AMZN is only a bookstore 

Goo…"
2020-04-15 07:11:11,,198,147,493,0,"Another late night perfecting the craft known as Trading...studying, charting, and analyzing.  

Make money grind harder, lose money grind hardest. 
$TSLA $AAPL $MSFT $WMT $ROKU $DIS $TGT $DG $JPM $BA $JPM $SPY $SPX $ES"
2020-04-15 07:10:29,New York City,2,7931,21315,0,$AAPL #patent #transaction 52382/87 ASSIGNMENT OF ASSIGNORS INTEREST - From: INTEL CORPORATION To: APPLE INC #IP #techtransfer #research https://t.co/GZqm4GXlGi
2020-04-15 06:55:29,New York City,2,7931,21315,0,$AAPL #patent #transaction 52377/436 ASSIGNMENT OF ASSIGNORS INTEREST - From: INTEL CORPORATION To: APPLE INC #IP #techtransfer #research https://t.co/GZqm4GXlGi
2020-04-15 06:44:11,,455,55,2943,28,"RT @Sandro_power: A Double whammy win for us in $TSLA and $AAPL, I will be making a Video for $TSLA and then for $AAPL, no one prepares peo…"
2020-04-15 06:43:51,"Waianae, HI",1468,1051,36200,0,Profit/Loss Zone for $AAPL 275/85/95 put fly APR24. Visualizations in finance help my linear brain so much. https://t.co/r0jXtdbYJg
